LGA,Year,admin1Name,Cases,Cases_SuspectedUnconfirmed,Reports_All,Any_Confirmed_Cases,Source,NumDiagCentres,LabDist,LabTravelTime,TotalPopulation_ByYear,AgriProp_ESA,UrbanProp_ESA,ForestProp_ESA,LGAarea_km2,x,y,PrecipMeanAnnual_2011_2019_CHIRPS,PrecipMeanWettest_2011_2019_CHIRPS,PrecipMeanDriest_2011_2019_CHIRPS,PrecipMonthlyCoefv_2011_2019_CHIRPS,TempMeanAnnual_201119_NOAA,TempMonthlyCoefv_201118_NOAA,CHELSA_TempAnnualMean,CHELSA_TempSeasonality,CHELSA_TempMeanWarmestQ,CHELSA_PrecipTotalAnnual,CHELSA_PrecipSeasonality,CHELSA_PrecipWettestQ,CityTravTime_Mean,HospitalDist_mean_km,HealthFacilityDist_mean_km,TotalPop2015,PopDens2015,TotalUrbanPop2015,TotalRuralPop2015,TotalPop2015_PropUrban,ImprovedHousingPrev_PopWeighted,Cropland_prop_ESA2015,Agri_prop_ESA2015,Urb_prop_ESA2015,Forest_prop_ESA2015,PovertyProp_Mean,PovertyProp_PopWeighted,Hospital_TravelTime,AllHealthFacility_TravelTime
Shira,2016,Bauchi,0,0,0,0,WER,2,671.2646852,508.8741455,384740.3714,0.9944236654,0.0008160489629,0,1370.573541,10.01670183,11.46811435,845.1522782,302.5644321,0.0131193501,1.380191722,26.24278698,0.1184406772,26.92598039,282.2723652,31.34920343,876.5140931,135.4215686,827.5330882,20.72900061,11.1275259,2.618564847,287023.5882,209.6429657,45350.43606,241673.1521,0.1580024706,0.09289617414,0.9555253315,0.9944916695,0.0007480448827,0,0.8968815754,0.8937526416,22.12318802,12.17092609
Shira,2017,Bauchi,0,0,0,0,SitRep_1,3,391.7651948,327.3131104,394309.7967,0.9942876573,0.0009520571234,0,1370.573541,10.01670183,11.46811435,845.1522782,302.5644321,0.0131193501,1.380191722,26.24278698,0.1184406772,26.92598039,282.2723652,31.34920343,876.5140931,135.4215686,827.5330882,20.72900061,11.1275259,2.618564847,287023.5882,209.6429657,45350.43606,241673.1521,0.1580024706,0.09289617414,0.9555253315,0.9944916695,0.0007480448827,0,0.8968815754,0.8937526416,22.12318802,12.17092609
Shira,2018,Bauchi,0,0,0,0,SitRep_2,4,391.7651948,327.3131104,408528.6849,0.9942876573,0.0009520571234,0,1370.573541,10.01670183,11.46811435,845.1522782,302.5644321,0.0131193501,1.380191722,26.24278698,0.1184406772,26.92598039,282.2723652,31.34920343,876.5140931,135.4215686,827.5330882,20.72900061,11.1275259,2.618564847,287023.5882,209.6429657,45350.43606,241673.1521,0.1580024706,0.09289617414,0.9555253315,0.9944916695,0.0007480448827,0,0.8968815754,0.8937526416,22.12318802,12.17092609
Shira,2019,Bauchi,0,1,1,0,SitRep_2,5,391.7651948,327.3131104,425734.9542,0.9942876573,0.0009520571234,0,1370.573541,10.01670183,11.46811435,845.1522782,302.5644321,0.0131193501,1.380191722,26.24278698,0.1184406772,26.92598039,282.2723652,31.34920343,876.5140931,135.4215686,827.5330882,20.72900061,11.1275259,2.618564847,287023.5882,209.6429657,45350.43606,241673.1521,0.1580024706,0.09289617414,0.9555253315,0.9944916695,0.0007480448827,0,0.8968815754,0.8937526416,22.12318802,12.17092609
Shiroro,2012,Niger,0,0,0,0,WER,2,376.0783824,377.5671997,299070.9777,0.6637513191,0.0003755969308,0.009962261451,5229.970444,6.68254264,10.09858517,1183.558008,277.4996565,0.03307627817,1.039178942,27.35413365,0.06834315566,26.53370317,190.2806721,29.8199389,1207.59672,98.76362759,776.9390577,132.820826,25.91532115,4.443733621,303776.6814,58.98064181,9207.805143,294568.8763,0.03031109926,0.07497748665,0.4857899161,0.6666308955,0.0005723381803,0.009962261451,0.7303070697,0.7108539398,109.4485855,47.17333221
Shiroro,2013,Niger,0,0,0,0,WER,2,376.0783824,377.5671997,311775.8913,0.6667203234,0.0004471392034,0.009962261451,5229.970444,6.68254264,10.09858517,1183.558008,277.4996565,0.03307627817,1.039178942,27.35413365,0.06834315566,26.53370317,190.2806721,29.8199389,1207.59672,98.76362759,776.9390577,132.820826,25.91532115,4.443733621,303776.6814,58.98064181,9207.805143,294568.8763,0.03031109926,0.07497748665,0.4857899161,0.6666308955,0.0005723381803,0.009962261451,0.7303070697,0.7108539398,109.4485855,47.17333221
Shiroro,2014,Niger,0,0,0,0,WER,2,376.0783824,377.5671997,319203.0559,0.6666845522,0.0005186814759,0.009962261451,5229.970444,6.68254264,10.09858517,1183.558008,277.4996565,0.03307627817,1.039178942,27.35413365,0.06834315566,26.53370317,190.2806721,29.8199389,1207.59672,98.76362759,776.9390577,132.820826,25.91532115,4.443733621,303776.6814,58.98064181,9207.805143,294568.8763,0.03031109926,0.07497748665,0.4857899161,0.6666308955,0.0005723381803,0.009962261451,0.7303070697,0.7108539398,109.4485855,47.17333221
Shiroro,2015,Niger,0,0,0,0,WER,2,376.0783824,377.5671997,327377.5614,0.6666308955,0.0005723381803,0.009962261451,5229.970444,6.68254264,10.09858517,1183.558008,277.4996565,0.03307627817,1.039178942,27.35413365,0.06834315566,26.53370317,190.2806721,29.8199389,1207.59672,98.76362759,776.9390577,132.820826,25.91532115,4.443733621,303776.6814,58.98064181,9207.805143,294568.8763,0.03031109926,0.07497748665,0.4857899161,0.6666308955,0.0005723381803,0.009962261451,0.7303070697,0.7108539398,109.4485855,47.17333221
Shiroro,2016,Niger,0,0,0,0,WER,2,376.0783824,377.5671997,338784.4019,0.6694389297,0.0005902237485,0.01031997281,5229.970444,6.68254264,10.09858517,1183.558008,277.4996565,0.03307627817,1.039178942,27.35413365,0.06834315566,26.53370317,190.2806721,29.8199389,1207.59672,98.76362759,776.9390577,132.820826,25.91532115,4.443733621,303776.6814,58.98064181,9207.805143,294568.8763,0.03031109926,0.07497748665,0.4857899161,0.6666308955,0.0005723381803,0.009962261451,0.7303070697,0.7108539398,109.4485855,47.17333221
Shiroro,2017,Niger,0,0,0,0,SitRep_1,3,151.9883516,230.4463348,350502.7627,0.6729623867,0.0005902237485,0.01046305736,5229.970444,6.68254264,10.09858517,1183.558008,277.4996565,0.03307627817,1.039178942,27.35413365,0.06834315566,26.53370317,190.2806721,29.8199389,1207.59672,98.76362759,776.9390577,132.820826,25.91532115,4.443733621,303776.6814,58.98064181,9207.805143,294568.8763,0.03031109926,0.07497748665,0.4857899161,0.6666308955,0.0005723381803,0.009962261451,0.7303070697,0.7108539398,109.4485855,47.17333221
Shiroro,2018,Niger,0,0,0,0,SitRep_2,4,151.9883516,230.4463348,362076.39,0.6755379085,0.0005902237485,0.01157196258,5229.970444,6.68254264,10.09858517,1183.558008,277.4996565,0.03307627817,1.039178942,27.35413365,0.06834315566,26.53370317,190.2806721,29.8199389,1207.59672,98.76362759,776.9390577,132.820826,25.91532115,4.443733621,303776.6814,58.98064181,9207.805143,294568.8763,0.03031109926,0.07497748665,0.4857899161,0.6666308955,0.0005723381803,0.009962261451,0.7303070697,0.7108539398,109.4485855,47.17333221
Shiroro,2019,Niger,0,0,0,0,SitRep_2,5,151.9883516,230.4463348,372169.4924,0.6755379085,0.0005902237485,0.01157196258,5229.970444,6.68254264,10.09858517,1183.558008,277.4996565,0.03307627817,1.039178942,27.35413365,0.06834315566,26.53370317,190.2806721,29.8199389,1207.59672,98.76362759,776.9390577,132.820826,25.91532115,4.443733621,303776.6814,58.98064181,9207.805143,294568.8763,0.03031109926,0.07497748665,0.4857899161,0.6666308955,0.0005723381803,0.009962261451,0.7303070697,0.7108539398,109.4485855,47.17333221
Shomgom,2012,Gombe,0,0,0,0,WER,2,637.7221778,538.0574951,122542.7009,0.9244549968,0,0.03162097993,867.827618,11.18376055,9.65764386,1041.461044,262.607779,0.06515209457,1.070626751,26.83427041,0.09358475976,26.23743891,213.9233627,30.13528837,884.372434,105.4115347,613.3216031,59.50439883,22.00488248,4.086177536,183827.3681,212.1121476,18534.34288,165293.0252,0.1008247198,0.09207318748,0.8625080941,0.9249946039,0,0.03162097993,0.7803225722,0.7760436317,60.12002182,34.11894989
Shomgom,2013,Gombe,0,0,0,0,WER,2,637.7221778,538.0574951,126728.6134,0.9244549968,0,0.03162097993,867.827618,11.18376055,9.65764386,1041.461044,262.607779,0.06515209457,1.070626751,26.83427041,0.09358475976,26.23743891,213.9233627,30.13528837,884.372434,105.4115347,613.3216031,59.50439883,22.00488248,4.086177536,183827.3681,212.1121476,18534.34288,165293.0252,0.1008247198,0.09207318748,0.8625080941,0.9249946039,0,0.03162097993,0.7803225722,0.7760436317,60.12002182,34.11894989
Shomgom,2014,Gombe,0,0,0,0,WER,2,637.7221778,538.0574951,127615.0725,0.9249946039,0,0.03162097993,867.827618,11.18376055,9.65764386,1041.461044,262.607779,0.06515209457,1.070626751,26.83427041,0.09358475976,26.23743891,213.9233627,30.13528837,884.372434,105.4115347,613.3216031,59.50439883,22.00488248,4.086177536,183827.3681,212.1121476,18534.34288,165293.0252,0.1008247198,0.09207318748,0.8625080941,0.9249946039,0,0.03162097993,0.7803225722,0.7760436317,60.12002182,34.11894989
Shomgom,2015,Gombe,0,0,0,0,WER,2,637.7221778,538.0574951,136477.8447,0.9249946039,0,0.03162097993,867.827618,11.18376055,9.65764386,1041.461044,262.607779,0.06515209457,1.070626751,26.83427041,0.09358475976,26.23743891,213.9233627,30.13528837,884.372434,105.4115347,613.3216031,59.50439883,22.00488248,4.086177536,183827.3681,212.1121476,18534.34288,165293.0252,0.1008247198,0.09207318748,0.8625080941,0.9249946039,0,0.03162097993,0.7803225722,0.7760436317,60.12002182,34.11894989
Shomgom,2016,Gombe,0,0,0,0,WER,2,637.7221778,538.0574951,138302.4644,0.9254262897,0,0.03162097993,867.827618,11.18376055,9.65764386,1041.461044,262.607779,0.06515209457,1.070626751,26.83427041,0.09358475976,26.23743891,213.9233627,30.13528837,884.372434,105.4115347,613.3216031,59.50439883,22.00488248,4.086177536,183827.3681,212.1121476,18534.34288,165293.0252,0.1008247198,0.09207318748,0.8625080941,0.9249946039,0,0.03162097993,0.7803225722,0.7760436317,60.12002182,34.11894989
Shomgom,2017,Gombe,0,0,0,0,SitRep_1,3,415.0899598,368.6726685,143149.4003,0.9261817397,0,0.03259227283,867.827618,11.18376055,9.65764386,1041.461044,262.607779,0.06515209457,1.070626751,26.83427041,0.09358475976,26.23743891,213.9233627,30.13528837,884.372434,105.4115347,613.3216031,59.50439883,22.00488248,4.086177536,183827.3681,212.1121476,18534.34288,165293.0252,0.1008247198,0.09207318748,0.8625080941,0.9249946039,0,0.03162097993,0.7803225722,0.7760436317,60.12002182,34.11894989
Shomgom,2018,Gombe,0,1,1,0,SitRep_2,4,415.0899598,368.313385,147268.7418,0.9212173538,0,0.04154975178,867.827618,11.18376055,9.65764386,1041.461044,262.607779,0.06515209457,1.070626751,26.83427041,0.09358475976,26.23743891,213.9233627,30.13528837,884.372434,105.4115347,613.3216031,59.50439883,22.00488248,4.086177536,183827.3681,212.1121476,18534.34288,165293.0252,0.1008247198,0.09207318748,0.8625080941,0.9249946039,0,0.03162097993,0.7803225722,0.7760436317,60.12002182,34.11894989
Shomgom,2019,Gombe,0,1,1,0,SitRep_2,5,415.0899598,368.313385,155191.4681,0.9212173538,0,0.04154975178,867.827618,11.18376055,9.65764386,1041.461044,262.607779,0.06515209457,1.070626751,26.83427041,0.09358475976,26.23743891,213.9233627,30.13528837,884.372434,105.4115347,613.3216031,59.50439883,22.00488248,4.086177536,183827.3681,212.1121476,18534.34288,165293.0252,0.1008247198,0.09207318748,0.8625080941,0.9249946039,0,0.03162097993,0.7803225722,0.7760436317,60.12002182,34.11894989
Shomolu,2012,Lagos,0,0,0,0,WER,2,3.91015554,2.589461565,231512.6051,0,0.9333333333,0,11.18280358,3.38478023,6.53635696,1818.044964,401.4422692,9.851969057,0.8317432602,28.50135447,0.04525759352,26.68571429,112.3428571,28.15,1618.5,72,911.1428571,0,0,0,647188.4236,61809.24458,647188.4236,0,1,0.4093657719,0,0,0.9333333333,0,0.03117125994,0.02788704427,1.638619423,0.7660989761
Shomolu,2013,Lagos,0,0,0,0,WER,2,3.91015554,2.589461565,237216.9397,0,0.9333333333,0,11.18280358,3.38478023,6.53635696,1818.044964,401.4422692,9.851969057,0.8317432602,28.50135447,0.04525759352,26.68571429,112.3428571,28.15,1618.5,72,911.1428571,0,0,0,647188.4236,61809.24458,647188.4236,0,1,0.4093657719,0,0,0.9333333333,0,0.03117125994,0.02788704427,1.638619423,0.7660989761
Shomolu,2014,Lagos,0,0,0,0,WER,2,3.91015554,2.589461565,244158.6721,0,0.9333333333,0,11.18280358,3.38478023,6.53635696,1818.044964,401.4422692,9.851969057,0.8317432602,28.50135447,0.04525759352,26.68571429,112.3428571,28.15,1618.5,72,911.1428571,0,0,0,647188.4236,61809.24458,647188.4236,0,1,0.4093657719,0,0,0.9333333333,0,0.03117125994,0.02788704427,1.638619423,0.7660989761
Shomolu,2015,Lagos,0,0,0,0,WER,2,3.91015554,2.589461565,250699.4482,0,0.9333333333,0,11.18280358,3.38478023,6.53635696,1818.044964,401.4422692,9.851969057,0.8317432602,28.50135447,0.04525759352,26.68571429,112.3428571,28.15,1618.5,72,911.1428571,0,0,0,647188.4236,61809.24458,647188.4236,0,1,0.4093657719,0,0,0.9333333333,0,0.03117125994,0.02788704427,1.638619423,0.7660989761
Shomolu,2016,Lagos,0,0,0,0,WER,2,3.91015554,2.589461565,262102.7606,0,0.9333333333,0,11.18280358,3.38478023,6.53635696,1818.044964,401.4422692,9.851969057,0.8317432602,28.50135447,0.04525759352,26.68571429,112.3428571,28.15,1618.5,72,911.1428571,0,0,0,647188.4236,61809.24458,647188.4236,0,1,0.4093657719,0,0,0.9333333333,0,0.03117125994,0.02788704427,1.638619423,0.7660989761
Shomolu,2017,Lagos,0,0,0,0,SitRep_1,3,3.91015554,2.589461565,265797.8824,0,0.9333333333,0,11.18280358,3.38478023,6.53635696,1818.044964,401.4422692,9.851969057,0.8317432602,28.50135447,0.04525759352,26.68571429,112.3428571,28.15,1618.5,72,911.1428571,0,0,0,647188.4236,61809.24458,647188.4236,0,1,0.4093657719,0,0,0.9333333333,0,0.03117125994,0.02788704427,1.638619423,0.7660989761
Shomolu,2018,Lagos,0,0,0,0,SitRep_2,4,3.91015554,2.589461565,276172.8509,0,0.9333333333,0,11.18280358,3.38478023,6.53635696,1818.044964,401.4422692,9.851969057,0.8317432602,28.50135447,0.04525759352,26.68571429,112.3428571,28.15,1618.5,72,911.1428571,0,0,0,647188.4236,61809.24458,647188.4236,0,1,0.4093657719,0,0,0.9333333333,0,0.03117125994,0.02788704427,1.638619423,0.7660989761
Shomolu,2019,Lagos,0,0,0,0,SitRep_2,5,3.91015554,2.589461565,288535.7794,0,0.9333333333,0,11.18280358,3.38478023,6.53635696,1818.044964,401.4422692,9.851969057,0.8317432602,28.50135447,0.04525759352,26.68571429,112.3428571,28.15,1618.5,72,911.1428571,0,0,0,647188.4236,61809.24458,647188.4236,0,1,0.4093657719,0,0,0.9333333333,0,0.03117125994,0.02788704427,1.638619423,0.7660989761
Silame,2012,Sokoto,0,0,0,0,WER,2,708.1208752,543.8734741,135891.5054,0.8900092721,0,0,798.3376044,4.82340681,12.99233144,585.4903732,201.7476624,0,1.381901779,29.75291807,0.101164731,28.86677116,268.9563218,33.17565308,618.8547544,133.1180773,571.8746082,56.1388309,24.86711269,2.442547884,130705.0901,163.7409708,1492.802155,129212.288,0.01142114782,0.05802492195,0.7340055633,0.8885025498,0.0004636068614,0,0.5676862931,0.564201536,46.77681351,18.82582283
Silame,2013,Sokoto,0,0,0,0,WER,2,708.1208752,543.8734741,141186.9063,0.8889661567,0,0,798.3376044,4.82340681,12.99233144,585.4903732,201.7476624,0,1.381901779,29.75291807,0.101164731,28.86677116,268.9563218,33.17565308,618.8547544,133.1180773,571.8746082,56.1388309,24.86711269,2.442547884,130705.0901,163.7409708,1492.802155,129212.288,0.01142114782,0.05802492195,0.7340055633,0.8885025498,0.0004636068614,0,0.5676862931,0.564201536,46.77681351,18.82582283
Silame,2014,Sokoto,0,0,0,0,WER,2,708.1208752,543.8734741,154813.014,0.8887343533,0.0002318034307,0,798.3376044,4.82340681,12.99233144,585.4903732,201.7476624,0,1.381901779,29.75291807,0.101164731,28.86677116,268.9563218,33.17565308,618.8547544,133.1180773,571.8746082,56.1388309,24.86711269,2.442547884,130705.0901,163.7409708,1492.802155,129212.288,0.01142114782,0.05802492195,0.7340055633,0.8885025498,0.0004636068614,0,0.5676862931,0.564201536,46.77681351,18.82582283
Silame,2015,Sokoto,0,0,0,0,WER,2,708.1208752,543.8734741,163456.7699,0.8885025498,0.0004636068614,0,798.3376044,4.82340681,12.99233144,585.4903732,201.7476624,0,1.381901779,29.75291807,0.101164731,28.86677116,268.9563218,33.17565308,618.8547544,133.1180773,571.8746082,56.1388309,24.86711269,2.442547884,130705.0901,163.7409708,1492.802155,129212.288,0.01142114782,0.05802492195,0.7340055633,0.8885025498,0.0004636068614,0,0.5676862931,0.564201536,46.77681351,18.82582283
Silame,2016,Sokoto,0,0,0,0,WER,2,708.1208752,543.8734741,167357.9868,0.8885025498,0.0004636068614,0,798.3376044,4.82340681,12.99233144,585.4903732,201.7476624,0,1.381901779,29.75291807,0.101164731,28.86677116,268.9563218,33.17565308,618.8547544,133.1180773,571.8746082,56.1388309,24.86711269,2.442547884,130705.0901,163.7409708,1492.802155,129212.288,0.01142114782,0.05802492195,0.7340055633,0.8885025498,0.0004636068614,0,0.5676862931,0.564201536,46.77681351,18.82582283
Silame,2017,Sokoto,0,0,0,0,SitRep_1,3,528.9020191,405.7734985,174781.4078,0.8885025498,0.0004636068614,0,798.3376044,4.82340681,12.99233144,585.4903732,201.7476624,0,1.381901779,29.75291807,0.101164731,28.86677116,268.9563218,33.17565308,618.8547544,133.1180773,571.8746082,56.1388309,24.86711269,2.442547884,130705.0901,163.7409708,1492.802155,129212.288,0.01142114782,0.05802492195,0.7340055633,0.8885025498,0.0004636068614,0,0.5676862931,0.564201536,46.77681351,18.82582283
Silame,2018,Sokoto,0,0,0,0,SitRep_2,4,528.9020191,405.7734985,180511.762,0.8885025498,0.0004636068614,0,798.3376044,4.82340681,12.99233144,585.4903732,201.7476624,0,1.381901779,29.75291807,0.101164731,28.86677116,268.9563218,33.17565308,618.8547544,133.1180773,571.8746082,56.1388309,24.86711269,2.442547884,130705.0901,163.7409708,1492.802155,129212.288,0.01142114782,0.05802492195,0.7340055633,0.8885025498,0.0004636068614,0,0.5676862931,0.564201536,46.77681351,18.82582283
Silame,2019,Sokoto,0,0,0,0,SitRep_2,5,528.9020191,405.7734985,185925.641,0.8885025498,0.0004636068614,0,798.3376044,4.82340681,12.99233144,585.4903732,201.7476624,0,1.381901779,29.75291807,0.101164731,28.86677116,268.9563218,33.17565308,618.8547544,133.1180773,571.8746082,56.1388309,24.86711269,2.442547884,130705.0901,163.7409708,1492.802155,129212.288,0.01142114782,0.05802492195,0.7340055633,0.8885025498,0.0004636068614,0,0.5676862931,0.564201536,46.77681351,18.82582283
Soba,2012,Kaduna,0,0,0,0,WER,2,507.1584101,361.7715454,347784.3742,0.9967196778,0.0009135074534,0,2247.948463,7.9912485,10.95798001,1095.903481,316.9638715,0.01898193512,1.179602756,25.53476645,0.0858387282,24.64100746,219.034403,28.45115672,1117.184701,111.358209,831.7190299,50.28208955,17.81589389,3.157412099,355677.271,158.3932186,12475.19137,343202.0796,0.03507446887,0.09481172733,0.9294523108,0.9964705394,0.00116264585,0,0.7441626327,0.7415155831,44.42235947,25.76877594
Soba,2013,Kaduna,0,0,0,0,WER,2,507.1584101,361.7715454,357608.8053,0.9965951086,0.001038076652,0,2247.948463,7.9912485,10.95798001,1095.903481,316.9638715,0.01898193512,1.179602756,25.53476645,0.0858387282,24.64100746,219.034403,28.45115672,1117.184701,111.358209,831.7190299,50.28208955,17.81589389,3.157412099,355677.271,158.3932186,12475.19137,343202.0796,0.03507446887,0.09481172733,0.9294523108,0.9964705394,0.00116264585,0,0.7441626327,0.7415155831,44.42235947,25.76877594
Soba,2014,Kaduna,0,0,0,0,WER,2,507.1584101,361.7715454,370734.7989,0.9965120625,0.001121122784,0,2247.948463,7.9912485,10.95798001,1095.903481,316.9638715,0.01898193512,1.179602756,25.53476645,0.0858387282,24.64100746,219.034403,28.45115672,1117.184701,111.358209,831.7190299,50.28208955,17.81589389,3.157412099,355677.271,158.3932186,12475.19137,343202.0796,0.03507446887,0.09481172733,0.9294523108,0.9964705394,0.00116264585,0,0.7441626327,0.7415155831,44.42235947,25.76877594
Soba,2015,Kaduna,0,0,0,0,WER,2,507.1584101,361.7715454,384453.9708,0.9964705394,0.00116264585,0,2247.948463,7.9912485,10.95798001,1095.903481,316.9638715,0.01898193512,1.179602756,25.53476645,0.0858387282,24.64100746,219.034403,28.45115672,1117.184701,111.358209,831.7190299,50.28208955,17.81589389,3.157412099,355677.271,158.3932186,12475.19137,343202.0796,0.03507446887,0.09481172733,0.9294523108,0.9964705394,0.00116264585,0,0.7441626327,0.7415155831,44.42235947,25.76877594
Soba,2016,Kaduna,0,0,0,0,WER,2,507.1584101,361.7715454,394631.0101,0.9961383549,0.001494830378,0,2247.948463,7.9912485,10.95798001,1095.903481,316.9638715,0.01898193512,1.179602756,25.53476645,0.0858387282,24.64100746,219.034403,28.45115672,1117.184701,111.358209,831.7190299,50.28208955,17.81589389,3.157412099,355677.271,158.3932186,12475.19137,343202.0796,0.03507446887,0.09481172733,0.9294523108,0.9964705394,0.00116264585,0,0.7441626327,0.7415155831,44.42235947,25.76877594
Soba,2017,Kaduna,0,0,0,0,SitRep_1,3,225.691786,197.2371674,405541.0681,0.9961383549,0.001494830378,0,2247.948463,7.9912485,10.95798001,1095.903481,316.9638715,0.01898193512,1.179602756,25.53476645,0.0858387282,24.64100746,219.034403,28.45115672,1117.184701,111.358209,831.7190299,50.28208955,17.81589389,3.157412099,355677.271,158.3932186,12475.19137,343202.0796,0.03507446887,0.09481172733,0.9294523108,0.9964705394,0.00116264585,0,0.7441626327,0.7415155831,44.42235947,25.76877594
Soba,2018,Kaduna,0,0,0,0,SitRep_2,4,225.691786,197.2371674,417162.1538,0.9961383549,0.001494830378,0,2247.948463,7.9912485,10.95798001,1095.903481,316.9638715,0.01898193512,1.179602756,25.53476645,0.0858387282,24.64100746,219.034403,28.45115672,1117.184701,111.358209,831.7190299,50.28208955,17.81589389,3.157412099,355677.271,158.3932186,12475.19137,343202.0796,0.03507446887,0.09481172733,0.9294523108,0.9964705394,0.00116264585,0,0.7441626327,0.7415155831,44.42235947,25.76877594
Soba,2019,Kaduna,0,0,0,0,SitRep_2,5,225.691786,197.2371674,431630.8019,0.9961383549,0.001494830378,0,2247.948463,7.9912485,10.95798001,1095.903481,316.9638715,0.01898193512,1.179602756,25.53476645,0.0858387282,24.64100746,219.034403,28.45115672,1117.184701,111.358209,831.7190299,50.28208955,17.81589389,3.157412099,355677.271,158.3932186,12475.19137,343202.0796,0.03507446887,0.09481172733,0.9294523108,0.9964705394,0.00116264585,0,0.7441626327,0.7415155831,44.42235947,25.76877594
Sokoto North,2012,Sokoto,0,0,0,0,WER,2,709.3992334,506.4163513,126310.5998,0.6330275229,0.3623853211,0,40.01947514,5.22355843,13.0780855,602.1357686,197.9446924,0,1.35556444,29.64625003,0.1034054044,28.73191489,274.2680851,33.11702128,544.4680851,135.0425532,509.7234043,4.063829787,2.212950104,0.90372187,251715.6686,6254.485504,251670.8155,44.85308705,0.9998218105,0.5398296625,0.4678899083,0.6123853211,0.3830275229,0,0.3514145859,0.3003032945,8.355658531,4.734463215
Sokoto North,2013,Sokoto,0,0,0,0,WER,2,709.3992334,506.4163513,127236.2793,0.621559633,0.373853211,0,40.01947514,5.22355843,13.0780855,602.1357686,197.9446924,0,1.35556444,29.64625003,0.1034054044,28.73191489,274.2680851,33.11702128,544.4680851,135.0425532,509.7234043,4.063829787,2.212950104,0.90372187,251715.6686,6254.485504,251670.8155,44.85308705,0.9998218105,0.5398296625,0.4678899083,0.6123853211,0.3830275229,0,0.3514145859,0.3003032945,8.355658531,4.734463215
Sokoto North,2014,Sokoto,0,0,0,0,WER,2,709.3992334,506.4163513,133054.227,0.6169724771,0.378440367,0,40.01947514,5.22355843,13.0780855,602.1357686,197.9446924,0,1.35556444,29.64625003,0.1034054044,28.73191489,274.2680851,33.11702128,544.4680851,135.0425532,509.7234043,4.063829787,2.212950104,0.90372187,251715.6686,6254.485504,251670.8155,44.85308705,0.9998218105,0.5398296625,0.4678899083,0.6123853211,0.3830275229,0,0.3514145859,0.3003032945,8.355658531,4.734463215
Sokoto North,2015,Sokoto,0,0,0,0,WER,2,709.3992334,506.4163513,137097.7104,0.6123853211,0.3830275229,0,40.01947514,5.22355843,13.0780855,602.1357686,197.9446924,0,1.35556444,29.64625003,0.1034054044,28.73191489,274.2680851,33.11702128,544.4680851,135.0425532,509.7234043,4.063829787,2.212950104,0.90372187,251715.6686,6254.485504,251670.8155,44.85308705,0.9998218105,0.5398296625,0.4678899083,0.6123853211,0.3830275229,0,0.3514145859,0.3003032945,8.355658531,4.734463215
Sokoto North,2016,Sokoto,0,0,0,0,WER,2,709.3992334,506.4163513,141059.1433,0.6055045872,0.3899082569,0,40.01947514,5.22355843,13.0780855,602.1357686,197.9446924,0,1.35556444,29.64625003,0.1034054044,28.73191489,274.2680851,33.11702128,544.4680851,135.0425532,509.7234043,4.063829787,2.212950104,0.90372187,251715.6686,6254.485504,251670.8155,44.85308705,0.9998218105,0.5398296625,0.4678899083,0.6123853211,0.3830275229,0,0.3514145859,0.3003032945,8.355658531,4.734463215
Sokoto North,2017,Sokoto,0,0,0,0,SitRep_1,3,514.6130238,354.3467407,144038.7014,0.6055045872,0.3899082569,0,40.01947514,5.22355843,13.0780855,602.1357686,197.9446924,0,1.35556444,29.64625003,0.1034054044,28.73191489,274.2680851,33.11702128,544.4680851,135.0425532,509.7234043,4.063829787,2.212950104,0.90372187,251715.6686,6254.485504,251670.8155,44.85308705,0.9998218105,0.5398296625,0.4678899083,0.6123853211,0.3830275229,0,0.3514145859,0.3003032945,8.355658531,4.734463215
Sokoto North,2018,Sokoto,0,0,0,0,SitRep_2,4,514.6130238,354.3467407,150307.3704,0.6055045872,0.3899082569,0,40.01947514,5.22355843,13.0780855,602.1357686,197.9446924,0,1.35556444,29.64625003,0.1034054044,28.73191489,274.2680851,33.11702128,544.4680851,135.0425532,509.7234043,4.063829787,2.212950104,0.90372187,251715.6686,6254.485504,251670.8155,44.85308705,0.9998218105,0.5398296625,0.4678899083,0.6123853211,0.3830275229,0,0.3514145859,0.3003032945,8.355658531,4.734463215
Sokoto North,2019,Sokoto,0,0,0,0,SitRep_2,5,514.6130238,354.3467407,155459.8309,0.6055045872,0.3899082569,0,40.01947514,5.22355843,13.0780855,602.1357686,197.9446924,0,1.35556444,29.64625003,0.1034054044,28.73191489,274.2680851,33.11702128,544.4680851,135.0425532,509.7234043,4.063829787,2.212950104,0.90372187,251715.6686,6254.485504,251670.8155,44.85308705,0.9998218105,0.5398296625,0.4678899083,0.6123853211,0.3830275229,0,0.3514145859,0.3003032945,8.355658531,4.734463215
Sokoto South,2012,Sokoto,0,1,1,0,WER,2,704.8762059,501.686554,256696.5444,0.284789644,0.71197411,0,28.53641529,5.2571324,13.04023623,619.9765912,202.8333981,0,1.360193038,29.64625003,0.1034054044,28.48285714,271.9542857,32.82,588.4571429,134.8571429,549.7142857,0,4.471525735,0,213218.2431,7505.702485,213218.2431,0,1,0.6355342038,0.2233009709,0.2233009709,0.7734627832,0,0.3005651179,0.2852016733,4.409714222,1.452136397
